date,year,month,day,weekday,title,hindu_month,tithi
1902-03-23,1902,3,23,Sunday,Chhoti Holi,Phalguna,Shukla Purnima
1902-03-23,1902,3,23,Sunday,Holika Dahan,Phalguna,Shukla Purnima
1902-03-24,1902,3,24,Monday,Phalguna Purnima,Phalguna,Shukla Purnima
1902-03-24,1902,3,24,Monday,Holi,Chaitra,Krishna Pratipada
1902-04-01,1902,4,1,Tuesday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1902-04-01,1902,4,1,Tuesday,Basoda,Chaitra,Krishna Ashtami
1902-04-04,1902,4,4,Friday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1902-04-08,1902,4,8,Tuesday,Surya Grahan *Anshika,Chaitra,occurs during Amavasya
1902-04-09,1902,4,9,Wednesday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1902-04-09,1902,4,9,Wednesday,Ugadi,Chaitra,Shukla Pratipada
1902-04-09,1902,4,9,Wednesday,Gudi Padwa,Chaitra,Shukla Pratipada
1902-04-09,1902,4,9,Wednesday,Chaitra Navratri,Chaitra,Shukla Pratipada
1902-04-11,1902,4,11,Friday,Gauri Puja,Chaitra,Shukla Tritiya
1902-04-11,1902,4,11,Friday,Gangaur,Chaitra,Shukla Tritiya
1902-04-13,1902,4,13,Sunday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1902-04-13,1902,4,13,Sunday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1902-04-13,1902,4,13,Sunday,Yamuna Chhath,Chaitra,Shukla Shashthi
1902-04-16,1902,4,16,Wednesday,Rama Navami,Chaitra,Shukla Navami
1902-04-16,1902,4,16,Wednesday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1902-04-18,1902,4,18,Friday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1902-04-22,1902,4,22,Tuesday,Hanuman Jayanti,Chaitra,Shukla Purnima
1902-04-22,1902,4,22,Tuesday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1902-04-22,1902,4,22,Tuesday,Chaitra Purnima,Chaitra,Shukla Purnima
1902-04-23,1902,4,23,Wednesday,Chandra Grahan *Purna,Chaitra,occurs during Purnima
1902-05-04,1902,5,4,Sunday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1902-05-08,1902,5,8,Thursday,Surya Grahan *Anshika,Vaishakha,occurs during Amavasya
1902-05-09,1902,5,9,Friday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1902-05-10,1902,5,10,Saturday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1902-05-13,1902,5,13,Tuesday,Ganga Saptami,Vaishakha,Shukla Saptami
1902-05-14,1902,5,14,Wednesday,Vrishabha Sankranti,Vaishakha,Mesha to Vrishabha transit of Sun
1902-05-15,1902,5,15,Thursday,Sita Navami,Vaishakha,Shukla Navami
1902-05-18,1902,5,18,Sunday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1902-05-20,1902,5,20,Tuesday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1902-05-22,1902,5,22,Thursday,Buddha Purnima,Vaishakha,Shukla Purnima
1902-05-22,1902,5,22,Thursday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1902-05-23,1902,5,23,Friday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1902-06-02,1902,6,2,Monday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1902-06-06,1902,6,6,Friday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1902-06-06,1902,6,6,Friday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1902-06-14,1902,6,14,Saturday,Mithuna Sankranti,Jyeshtha,Vrishabha to Mithuna transit of Sun
1902-06-15,1902,6,15,Sunday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1902-06-16,1902,6,16,Monday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1902-06-20,1902,6,20,Friday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1902-06-20,1902,6,20,Friday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1902-07-01,1902,7,1,Tuesday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1902-07-02,1902,7,2,Wednesday,Gauna Yogini Ekadashi,Ashadha,Krishna Ekadashi
1902-07-07,1902,7,7,Monday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1902-07-15,1902,7,15,Tuesday,Karka Sankranti,Ashadha,Mithuna to Karka transit of Sun
1902-07-16,1902,7,16,Wednesday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1902-07-20,1902,7,20,Sunday,Guru Purnima,Ashadha,Shukla Purnima
1902-07-20,1902,7,20,Sunday,Ashadha Purnima,Ashadha,Shukla Purnima
1902-07-31,1902,7,31,Thursday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1902-08-06,1902,8,6,Wednesday,Hariyali Teej,Shravana,Shukla Tritiya
1902-08-08,1902,8,8,Friday,Nag Panchami,Shravana,Shukla Panchami
1902-08-15,1902,8,15,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1902-08-15,1902,8,15,Friday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1902-08-16,1902,8,16,Saturday,Simha Sankranti,Shravana,Karka to Simha transit of Sun
1902-08-19,1902,8,19,Tuesday,Raksha Bandhan,Shravana,Shukla Purnima
1902-08-19,1902,8,19,Tuesday,Rakhi,Shravana,Shukla Purnima
1902-08-19,1902,8,19,Tuesday,Gayatri Jayanti,Shravana,Shukla Purnima
1902-08-19,1902,8,19,Tuesday,Shravana Purnima,Shravana,Shukla Purnima
1902-08-22,1902,8,22,Friday,Kajari Teej,Bhadrapada,Krishna Tritiya
1902-08-26,1902,8,26,Tuesday,Krishna Janmashtami,Bhadrapada,Krishna Ashtami
1902-08-29,1902,8,29,Friday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1902-09-04,1902,9,4,Thursday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1902-09-05,1902,9,5,Friday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1902-09-05,1902,9,5,Friday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1902-09-06,1902,9,6,Saturday,Rishi Panchami,Bhadrapada,Shukla Panchami
1902-09-08,1902,9,8,Monday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1902-09-10,1902,9,10,Wednesday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1902-09-13,1902,9,13,Saturday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1902-09-14,1902,9,14,Sunday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1902-09-16,1902,9,16,Tuesday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1902-09-16,1902,9,16,Tuesday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1902-09-16,1902,9,16,Tuesday,Vishwakarma Puja,Bhadrapada,on Kanya Sankranti day
1902-09-16,1902,9,16,Tuesday,Kanya Sankranti,Bhadrapada,Simha to Kanya transit of Sun
1902-09-17,1902,9,17,Wednesday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1902-09-18,1902,9,18,Thursday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1902-09-27,1902,9,27,Saturday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1902-10-01,1902,10,1,Wednesday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1902-10-02,1902,10,2,Thursday,Navratri Begins,Ashwina,Shukla Pratipada
1902-10-08,1902,10,8,Wednesday,Saraswati Avahan,Ashwina,Mula Nakshatra
1902-10-09,1902,10,9,Thursday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1902-10-10,1902,10,10,Friday,Maha Navami,Ashwina,Shukla Navami
1902-10-10,1902,10,10,Friday,Durga Ashtami,Ashwina,Shukla Ashtami
1902-10-11,1902,10,11,Saturday,Vijayadashami,Ashwina,Shukla Dashami
1902-10-11,1902,10,11,Saturday,Dussehra,Ashwina,Shukla Dashami
1902-10-13,1902,10,13,Monday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1902-10-16,1902,10,16,Thursday,Kojagara Puja,Ashwina,Shukla Purnima
1902-10-16,1902,10,16,Thursday,Sharad Purnima,Ashwina,Shukla Purnima
1902-10-17,1902,10,17,Friday,Tula Sankranti,Ashwina,Kanya to Tula transit of Sun
1902-10-17,1902,10,17,Friday,Chandra Grahan *Purna,Ashwina,occurs during Purnima
1902-10-17,1902,10,17,Friday,Ashwina Purnima,Ashwina,Shukla Purnima
1902-10-20,1902,10,20,Monday,Karwa Chauth,Kartika,Krishna Chaturthi
1902-10-23,1902,10,23,Thursday,Ahoi Ashtami,Kartika,Krishna Ashtami
1902-10-27,1902,10,27,Monday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1902-10-27,1902,10,27,Monday,Rama Ekadashi,Kartika,Krishna Ekadashi
1902-10-28,1902,10,28,Tuesday,Dhanteras,Kartika,Krishna Trayodashi
1902-10-29,1902,10,29,Wednesday,Kali Chaudas,Kartika,Krishna Chaturdashi
1902-10-30,1902,10,30,Thursday,Lakshmi Puja,Kartika,Krishna Amavasya
1902-10-30,1902,10,30,Thursday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1902-10-30,1902,10,30,Thursday,Diwali,Kartika,Krishna Amavasya
1902-10-31,1902,10,31,Friday,Surya Grahan *Anshika,Kartika,occurs during Amavasya
1902-11-01,1902,11,1,Saturday,Govardhan Puja,Kartika,Shukla Pratipada
1902-11-02,1902,11,2,Sunday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1902-11-06,1902,11,6,Thursday,Chhath Puja,Kartika,Shukla Shashthi
1902-11-11,1902,11,11,Tuesday,Kansa Vadh,Kartika,Shukla Dashami
1902-11-11,1902,11,11,Tuesday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1902-11-12,1902,11,12,Wednesday,Tulasi Vivah,Kartika,Shukla Dwadashi
1902-11-12,1902,11,12,Wednesday,Gauna Devutthana Ekadashi,Kartika,Shukla Ekadashi
1902-11-15,1902,11,15,Saturday,Kartika Purnima,Kartika,Shukla Purnima
1902-11-16,1902,11,16,Sunday,Vrishchika Sankranti,Kartika,Tula to Vrishchika transit of Sun
1902-11-22,1902,11,22,Saturday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1902-11-25,1902,11,25,Tuesday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1902-12-05,1902,12,5,Friday,Vivah Panchami,Margashirsha,Shukla Panchami
1902-12-11,1902,12,11,Thursday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1902-12-11,1902,12,11,Thursday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1902-12-14,1902,12,14,Sunday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1902-12-15,1902,12,15,Monday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1902-12-15,1902,12,15,Monday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1902-12-25,1902,12,25,Thursday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1902-12-29,1902,12,29,Monday,Somavati Amavasya,Pausha,Krishna Amavasya
1903-01-09,1903,1,9,Friday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1903-01-10,1903,1,10,Saturday,Gauna Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1903-01-13,1903,1,13,Tuesday,Pausha Purnima,Pausha,Shukla Purnima
1903-01-14,1903,1,14,Wednesday,Makara Sankranti,Pausha,Dhanu to Makara transit of Sun
1903-01-14,1903,1,14,Wednesday,Pongal,Pausha,on Makara Sankranti day
1903-01-16,1903,1,16,Friday,Sakat Chauth,Magha,Krishna Chaturthi
1903-01-24,1903,1,24,Saturday,Shattila Ekadashi,Magha,Krishna Ekadashi
1903-01-28,1903,1,28,Wednesday,Mauni Amavas,Magha,Krishna Amavasya
1903-02-02,1903,2,2,Monday,Vasant Panchami,Magha,Shukla Panchami
1903-02-04,1903,2,4,Wednesday,Ratha Saptami,Magha,Shukla Saptami
1903-02-05,1903,2,5,Thursday,Bhishma Ashtami,Magha,Shukla Ashtami
1903-02-08,1903,2,8,Sunday,Jaya Ekadashi,Magha,Shukla Ekadashi
1903-02-11,1903,2,11,Wednesday,Magha Purnima,Magha,Shukla Purnima
1903-02-12,1903,2,12,Thursday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1903-02-23,1903,2,23,Monday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1903-02-25,1903,2,25,Wednesday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1903-03-09,1903,3,9,Monday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1903-03-10,1903,3,10,Tuesday,Gauna Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1903-03-13,1903,3,13,Friday,Holika Dahan,Phalguna,Shukla Purnima
1903-03-13,1903,3,13,Friday,Phalguna Purnima,Phalguna,Shukla Purnima
1903-03-13,1903,3,13,Friday,Chhoti Holi,Phalguna,Shukla Purnima
1903-03-14,1903,3,14,Saturday,Holi,Chaitra,Krishna Pratipada
1903-03-14,1903,3,14,Saturday,Meena Sankranti,Chaitra,Kumbha to Meena transit of Sun
1903-03-21,1903,3,21,Saturday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1903-03-21,1903,3,21,Saturday,Basoda,Chaitra,Krishna Ashtami
1903-03-24,1903,3,24,Tuesday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1903-03-29,1903,3,29,Sunday,Chaitra Navratri,Chaitra,Shukla Pratipada
1903-03-29,1903,3,29,Sunday,Surya Grahan *Valayakara,Chaitra,occurs during Amavasya
1903-03-30,1903,3,30,Monday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1903-03-30,1903,3,30,Monday,Ugadi,Chaitra,Shukla Pratipada
1903-03-30,1903,3,30,Monday,Gudi Padwa,Chaitra,Shukla Pratipada
1903-03-31,1903,3,31,Tuesday,Gauri Puja,Chaitra,Shukla Tritiya
1903-03-31,1903,3,31,Tuesday,Gangaur,Chaitra,Shukla Tritiya
1903-04-03,1903,4,3,Friday,Yamuna Chhath,Chaitra,Shukla Shashthi
1903-04-06,1903,4,6,Monday,Rama Navami,Chaitra,Shukla Navami
1903-04-06,1903,4,6,Monday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1903-04-08,1903,4,8,Wednesday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1903-04-11,1903,4,11,Saturday,Hanuman Jayanti,Chaitra,Shukla Purnima
1903-04-11,1903,4,11,Saturday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1903-04-11,1903,4,11,Saturday,Chaitra Purnima,Chaitra,Shukla Purnima
1903-04-12,1903,4,12,Sunday,Chandra Grahan *Anshika,Chaitra,occurs during Purnima
1903-04-13,1903,4,13,Monday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1903-04-13,1903,4,13,Monday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1903-04-13,1903,4,13,Monday,Purna Kumbha @Haridwar,Chaitra,Mesha Surya and Kumbha Guru
1903-04-23,1903,4,23,Thursday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1903-04-27,1903,4,27,Monday,Somavati Amavasya,Vaishakha,Krishna Amavasya
1903-04-29,1903,4,29,Wednesday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1903-04-30,1903,4,30,Thursday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1903-05-03,1903,5,3,Sunday,Ganga Saptami,Vaishakha,Shukla Saptami
1903-05-05,1903,5,5,Tuesday,Sita Navami,Vaishakha,Shukla Navami
1903-05-07,1903,5,7,Thursday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1903-05-09,1903,5,9,Saturday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1903-05-11,1903,5,11,Monday,Buddha Purnima,Vaishakha,Shukla Purnima
1903-05-11,1903,5,11,Monday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1903-05-12,1903,5,12,Tuesday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1903-05-14,1903,5,14,Thursday,Vrishabha Sankranti,Jyeshtha,Mesha to Vrishabha transit of Sun
1903-05-14,1903,5,14,Thursday,Purna Kumbha ends @Haridwar,Jyeshtha,Mesha Surya and Kumbha Guru
1903-05-23,1903,5,23,Saturday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1903-05-26,1903,5,26,Tuesday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1903-05-26,1903,5,26,Tuesday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1903-06-04,1903,6,4,Thursday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1903-06-05,1903,6,5,Friday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1903-06-09,1903,6,9,Tuesday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1903-06-10,1903,6,10,Wednesday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1903-06-15,1903,6,15,Monday,Mithuna Sankranti,Jyeshtha,Vrishabha to Mithuna transit of Sun
1903-06-21,1903,6,21,Sunday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1903-06-26,1903,6,26,Friday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1903-07-05,1903,7,5,Sunday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1903-07-09,1903,7,9,Thursday,Guru Purnima,Ashadha,Shukla Purnima
1903-07-09,1903,7,9,Thursday,Ashadha Purnima,Ashadha,Shukla Purnima
1903-07-16,1903,7,16,Thursday,Karka Sankranti,Ashadha,Mithuna to Karka transit of Sun
1903-07-20,1903,7,20,Monday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1903-07-21,1903,7,21,Tuesday,Gauna Kamika Ekadashi,Shravana,Krishna Ekadashi
1903-07-27,1903,7,27,Monday,Hariyali Teej,Shravana,Shukla Tritiya
1903-07-28,1903,7,28,Tuesday,Nag Panchami,Shravana,Shukla Panchami
1903-08-03,1903,8,3,Monday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1903-08-07,1903,8,7,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1903-08-08,1903,8,8,Saturday,Raksha Bandhan,Shravana,Shukla Purnima
1903-08-08,1903,8,8,Saturday,Rakhi,Shravana,Shukla Purnima
1903-08-08,1903,8,8,Saturday,Gayatri Jayanti,Shravana,Shukla Purnima
1903-08-08,1903,8,8,Saturday,Shravana Purnima,Shravana,Shukla Purnima
1903-08-11,1903,8,11,Tuesday,Kajari Teej,Bhadrapada,Krishna Tritiya
1903-08-15,1903,8,15,Saturday,Janmashtami *Smarta,Bhadrapada,Krishna Ashtami
1903-08-16,1903,8,16,Sunday,Janmashtami *ISKCON,Bhadrapada,Krishna Ashtami
1903-08-16,1903,8,16,Sunday,Simha Sankranti,Bhadrapada,Karka to Simha transit of Sun
1903-08-19,1903,8,19,Wednesday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1903-08-25,1903,8,25,Tuesday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1903-08-26,1903,8,26,Wednesday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1903-08-27,1903,8,27,Thursday,Rishi Panchami,Bhadrapada,Shukla Panchami
1903-08-28,1903,8,28,Friday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1903-08-30,1903,8,30,Sunday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1903-09-02,1903,9,2,Wednesday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1903-09-04,1903,9,4,Friday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1903-09-05,1903,9,5,Saturday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1903-09-05,1903,9,5,Saturday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1903-09-05,1903,9,5,Saturday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1903-09-06,1903,9,6,Sunday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1903-09-07,1903,9,7,Monday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1903-09-16,1903,9,16,Wednesday,Vishwakarma Puja,Ashwina,on Kanya Sankranti day
1903-09-16,1903,9,16,Wednesday,Kanya Sankranti,Ashwina,Simha to Kanya transit of Sun
1903-09-17,1903,9,17,Thursday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1903-09-20,1903,9,20,Sunday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1903-09-21,1903,9,21,Monday,Surya Grahan *Purna,Ashwina,occurs during Amavasya
1903-09-22,1903,9,22,Tuesday,Navratri Begins,Ashwina,Shukla Pratipada
1903-09-28,1903,9,28,Monday,Saraswati Avahan,Ashwina,Mula Nakshatra
1903-09-28,1903,9,28,Monday,Durga Ashtami,Ashwina,Shukla Ashtami
1903-09-29,1903,9,29,Tuesday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1903-09-29,1903,9,29,Tuesday,Maha Navami,Ashwina,Shukla Navami
1903-10-01,1903,10,1,Thursday,Vijayadashami,Ashwina,Shukla Dashami
1903-10-01,1903,10,1,Thursday,Dussehra,Ashwina,Shukla Dashami
1903-10-02,1903,10,2,Friday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1903-10-05,1903,10,5,Monday,Kojagara Puja,Ashwina,Shukla Purnima
1903-10-05,1903,10,5,Monday,Sharad Purnima,Ashwina,Shukla Purnima
1903-10-06,1903,10,6,Tuesday,Chandra Grahan *Anshika,Ashwina,occurs during Purnima
1903-10-06,1903,10,6,Tuesday,Ashwina Purnima,Ashwina,Shukla Purnima
1903-10-10,1903,10,10,Saturday,Karwa Chauth,Kartika,Krishna Chaturthi
1903-10-13,1903,10,13,Tuesday,Ahoi Ashtami,Kartika,Krishna Ashtami
1903-10-16,1903,10,16,Friday,Rama Ekadashi,Kartika,Krishna Ekadashi
1903-10-17,1903,10,17,Saturday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1903-10-17,1903,10,17,Saturday,Tula Sankranti,Kartika,Kanya to Tula transit of Sun
1903-10-17,1903,10,17,Saturday,Gauna Rama Ekadashi,Kartika,Krishna Ekadashi
1903-10-18,1903,10,18,Sunday,Dhanteras,Kartika,Krishna Trayodashi
1903-10-19,1903,10,19,Monday,Kali Chaudas,Kartika,Krishna Chaturdashi
1903-10-19,1903,10,19,Monday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1903-10-20,1903,10,20,Tuesday,Lakshmi Puja,Kartika,Krishna Amavasya
1903-10-20,1903,10,20,Tuesday,Diwali,Kartika,Krishna Amavasya
1903-10-21,1903,10,21,Wednesday,Govardhan Puja,Kartika,Shukla Pratipada
1903-10-22,1903,10,22,Thursday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1903-10-26,1903,10,26,Monday,Chhath Puja,Kartika,Shukla Shashthi
1903-10-30,1903,10,30,Friday,Kansa Vadh,Kartika,Shukla Dashami
1903-11-01,1903,11,1,Sunday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1903-11-02,1903,11,2,Monday,Tulasi Vivah,Kartika,Shukla Dwadashi
1903-11-05,1903,11,5,Thursday,Kartika Purnima,Kartika,Shukla Purnima
1903-11-12,1903,11,12,Thursday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1903-11-15,1903,11,15,Sunday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1903-11-16,1903,11,16,Monday,Vrishchika Sankranti,Margashirsha,Tula to Vrishchika transit of Sun
1903-11-24,1903,11,24,Tuesday,Vivah Panchami,Margashirsha,Shukla Panchami
1903-11-30,1903,11,30,Monday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1903-11-30,1903,11,30,Monday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1903-12-04,1903,12,4,Friday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1903-12-04,1903,12,4,Friday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1903-12-14,1903,12,14,Monday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1903-12-15,1903,12,15,Tuesday,Dhanu Sankranti,Pausha,Vrishchika to Dhanu transit of Sun
1903-12-30,1903,12,30,Wednesday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1904-01-03,1904,1,3,Sunday,Pausha Purnima,Pausha,Shukla Purnima
1904-01-06,1904,1,6,Wednesday,Sakat Chauth,Magha,Krishna Chaturthi
1904-01-13,1904,1,13,Wednesday,Shattila Ekadashi,Magha,Krishna Ekadashi
1904-01-14,1904,1,14,Thursday,Makara Sankranti,Magha,Dhanu to Makara transit of Sun
1904-01-14,1904,1,14,Thursday,Pongal,Magha,on Makara Sankranti day
1904-01-17,1904,1,17,Sunday,Mauni Amavas,Magha,Krishna Amavasya
1904-01-22,1904,1,22,Friday,Vasant Panchami,Magha,Shukla Panchami
1904-01-25,1904,1,25,Monday,Ratha Saptami,Magha,Shukla Saptami
1904-01-26,1904,1,26,Tuesday,Bhishma Ashtami,Magha,Shukla Ashtami
1904-01-29,1904,1,29,Friday,Jaya Ekadashi,Magha,Shukla Ekadashi
1904-02-01,1904,2,1,Monday,Magha Purnima,Magha,Shukla Purnima
1904-02-11,1904,2,11,Thursday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1904-02-12,1904,2,12,Friday,Kumbha Sankranti,Phalguna,Makara to Kumbha transit of Sun
1904-02-14,1904,2,14,Sunday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1904-02-27,1904,2,27,Saturday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1904-03-01,1904,3,1,Tuesday,Holika Dahan,Phalguna,Shukla Purnima
1904-03-01,1904,3,1,Tuesday,Chhoti Holi,Phalguna,Shukla Purnima
1904-03-02,1904,3,2,Wednesday,Holi,Chaitra,Krishna Pratipada
1904-03-02,1904,3,2,Wednesday,Chandra Grahan *Upachchaya,Chaitra,occurs during Purnima
1904-03-02,1904,3,2,Wednesday,Phalguna Purnima,Phalguna,Shukla Purnima
1904-03-09,1904,3,9,Wednesday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1904-03-09,1904,3,9,Wednesday,Basoda,Chaitra,Krishna Ashtami
1904-03-12,1904,3,12,Saturday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1904-03-13,1904,3,13,Sunday,Meena Sankranti,Chaitra,Kumbha to Meena transit of Sun
1904-03-17,1904,3,17,Thursday,Surya Grahan *Valayakara,Chaitra,occurs during Amavasya
1904-03-18,1904,3,18,Friday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1904-03-18,1904,3,18,Friday,Ugadi,Chaitra,Shukla Pratipada
1904-03-18,1904,3,18,Friday,Gudi Padwa,Chaitra,Shukla Pratipada
1904-03-18,1904,3,18,Friday,Chaitra Navratri,Chaitra,Shukla Pratipada
1904-03-20,1904,3,20,Sunday,Gangaur,Chaitra,Shukla Tritiya
1904-03-20,1904,3,20,Sunday,Gauri Puja,Chaitra,Shukla Tritiya
1904-03-23,1904,3,23,Wednesday,Yamuna Chhath,Chaitra,Shukla Shashthi
1904-03-26,1904,3,26,Saturday,Rama Navami,Chaitra,Shukla Navami
1904-03-26,1904,3,26,Saturday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1904-03-27,1904,3,27,Sunday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1904-03-28,1904,3,28,Monday,Gauna Kamada Ekadashi,Chaitra,Shukla Ekadashi
1904-03-31,1904,3,31,Thursday,Hanuman Jayanti,Chaitra,Shukla Purnima
